id,left,right
0,21,21
1,2,21
2,30,21
3,168,33
4,30,21
5,168,33
6,100,33
7,36,31
8,5,21
9,80,21
10,55,31
11,141,36
12,75,33
13,6,31
14,82,21
15,168,33
16,51,33
17,21,21
18,13,36
19,168,38
20,33,33
21,12,21
22,63,21
23,82,25
24,21,21
25,10,21
26,141,36
27,100,33
28,80,21
29,80,21
30,151,33
31,7,31
32,0,31
33,82,21
34,80,21
35,151,38
36,8,31
37,168,38
38,0,31
39,100,38
40,40,21
41,12,21
42,33,31
43,151,38
44,33,31
45,51,38
46,40,21
47,168,38
48,40,21
49,40,21
50,100,38
51,45,21
52,40,31
53,15,21
54,3,31
55,63,21
56,168,38
57,141,36
58,28,21
59,100,38
60,40,21
61,16,21
62,80,21
63,23,21
64,28,21
65,100,38
66,40,21
67,80,21
