id,distance,n_actions
0,0.044435,2
1,0.069893,2
2,0.048547,2
3,0.020190,2
4,0.050684,2
5,0.045342,2
6,0.042842,2
7,0.015411,2
8,0.063504,2
9,0.038184,2
10,0.023984,1
11,0.002416,1
12,0.022500,1
13,0.052241,2
14,0.041068,2
15,0.050684,2
16,0.094051,2
17,0.017500,1
18,0.050718,2
19,0.056026,2
20,0.005000,1
21,0.022500,1
22,0.025000,1
23,0.045342,2
24,0.012834,2
25,0.009911,2
26,0.068153,2
27,0.044979,2
28,0.038711,2
29,0.025532,2
30,0.041752,2
31,0.052084,2
32,0.066514,2
33,0.059231,2
34,0.030611,2
35,0.031047,2
36,0.021119,2
37,0.036047,2
38,0.090970,2
39,0.037500,1
40,0.054957,2
41,0.022500,1
42,0.073550,2
43,0.032842,2
44,0.024744,2
45,0.020000,1
46,0.027500,1
47,0.042457,2
48,0.027500,1
49,0.027500,1
50,0.025000,1
51,0.022500,1
52,0.015342,2
53,0.025000,1
54,0.045849,2
55,0.038568,2
56,0.027500,1
57,0.075274,2
58,0.030874,2
59,0.025000,1
60,0.059231,2
61,0.049252,2
62,0.028184,2
63,0.014848,2
64,0.046772,2
65,0.038568,2
66,0.052821,2
67,0.029125,2
