id,distance,n_actions
0,0.036573,1
1,0.008826,1
2,0.030172,2
3,0.009415,1
4,0.004119,1
5,0.123824,2
6,0.018809,1
7,0.003530,1
8,0.037748,2
9,0.057994,2
10,0.000294,1
11,0.033046,1
12,0.088819,2
13,0.046891,2
14,0.027429,2
15,0.008882,2
16,0.045063,2
17,0.005296,1
18,0.012931,1
19,0.057602,2
20,0.065961,2
21,0.042059,2
22,0.008679,1
23,0.004707,1
24,0.018417,2
25,0.015935,1
26,0.042059,2
27,0.026123,2
28,0.005590,1
29,0.004119,1
30,0.073929,2
31,0.000000,0
32,0.042973,2
33,0.076672,2
34,0.008826,1
35,0.035920,2
36,0.053683,2
37,0.013323,1
38,0.064655,2
39,0.011886,2
40,0.009709,1
41,0.047414,2
42,0.005296,1
43,0.039054,2
44,0.005884,1
45,0.007061,1
46,0.063480,2
47,0.123302,2
48,0.075888,2
49,0.051724,2
50,0.035528,2
51,0.057079,2
52,0.019070,1
53,0.019462,2
54,0.014368,1
55,0.072492,2
56,0.021552,2
57,0.044540,2
58,0.009709,1
59,0.018417,2
60,0.011233,1
61,0.077586,2
62,0.002059,1
63,0.015152,1
64,0.031479,2
65,0.043757,1
66,0.109326,2
67,0.006472,1
68,0.034613,2
69,0.043365,2
70,0.008826,1
71,0.007061,1
72,0.126437,2
73,0.041405,2
74,0.039577,2
75,0.061782,2
76,0.004310,1
77,0.018286,2
78,0.070533,2
79,0.006178,1
80,0.064655,2
81,0.082811,2
82,0.126567,2
83,0.047936,2
84,0.010591,1
85,0.030042,2
86,0.050157,2
87,0.030695,2
88,0.007355,1
89,0.010188,1
90,0.007706,2
91,0.031740,2
92,0.028605,1
93,0.033438,2
94,0.040883,2
95,0.043887,2
96,0.005296,1
97,0.066484,2
98,0.054728,2
99,0.010003,1
100,0.005001,1
101,0.008826,1
102,0.098093,2
103,0.004119,1
104,0.018417,1
105,0.043234,1
106,0.010297,1
107,0.041405,2
108,0.076149,2
109,0.006472,1
110,0.050157,2
111,0.015805,2
112,0.061129,2
113,0.041536,2
114,0.051463,2
