id,p
0,0.000000
1,0.000000
2,0.000727
3,0.000000
4,1.000000
5,0.000000
6,0.130815
7,0.000000
8,0.000000
9,1.000000
10,0.130815
11,0.005970
12,0.003069
13,0.000934
14,0.000000
15,0.199870
16,0.000000
17,0.000001
18,0.024495
19,0.004801
20,0.000196
21,1.000000
22,0.000000
23,0.003846
24,0.096629
25,0.000000
26,0.000000
27,0.000001
28,0.002439
29,0.000000
30,0.002439
31,0.130815
32,0.000008
33,0.000436
34,0.000000
35,0.000000
36,0.004801
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000001
42,0.000000
43,0.000001
44,0.004801
45,0.000000
46,0.000001
47,0.002439
48,0.000000
49,0.050239
50,0.000436
51,0.000727
52,0.000011
53,0.000000
54,0.000934
55,0.000196
56,0.000000
57,0.000196
58,0.000335
59,0.000001
60,0.000727
61,0.000001
62,0.000003
63,0.000000
64,0.000000
65,0.000000
66,0.003846
67,0.000000
68,0.000934
69,0.000196
70,0.024495
71,1.000000
72,0.615164
73,0.024495
74,0.000000
75,0.000335
76,0.000000
77,0.000000
78,0.000000
79,0.016696
80,0.000000
81,0.000000
82,0.000000
83,0.000001
84,0.000000
85,0.000335
86,0.000000
87,0.000000
