id,distance,n_actions
0,0.075036,2
1,0.055556,2
2,0.005772,1
3,0.029582,2
4,0.047619,1
5,0.049062,2
6,0.005772,1
7,0.063492,2
8,0.011905,1
9,0.047619,1
10,0.085137,2
11,0.084416,3
12,0.011905,1
13,0.059524,2
14,0.053391,2
15,0.032468,2
16,0.028139,2
17,0.059524,2
18,0.038240,2
19,0.002886,1
20,0.007215,1
21,0.047619,1
22,0.032468,2
23,0.017316,1
24,0.055556,2
25,0.031025,2
26,0.012987,1
27,0.059524,2
28,0.005772,1
29,0.075378,3
30,0.029582,2
31,0.023810,1
32,0.059524,2
33,0.005772,1
34,0.022367,1
35,0.029582,2
36,0.002886,1
37,0.022367,1
38,0.029582,2
39,0.029582,2
40,0.019841,1
41,0.026696,2
42,0.075758,3
43,0.063492,2
44,0.001443,1
45,0.045455,2
46,0.055556,2
47,0.017316,1
48,0.033911,2
49,0.008658,1
50,0.008278,2
51,0.010101,1
52,0.055556,2
53,0.031025,2
54,0.010101,1
55,0.067460,2
56,0.056277,2
57,0.104580,4
58,0.059524,2
59,0.059524,2
60,0.008658,1
61,0.067460,2
62,0.007215,1
63,0.067460,2
64,0.029582,2
65,0.049784,2
66,0.023088,1
67,0.077922,2
68,0.015873,1
69,0.007215,1
70,0.035354,2
71,0.047619,1
72,0.055556,2
73,0.059524,2
74,0.067460,2
75,0.015873,1
76,0.011905,1
77,0.035354,2
78,0.068543,2
79,0.012987,1
80,0.073935,3
81,0.027778,1
82,0.022367,1
83,0.026696,2
84,0.077201,3
85,0.059524,2
86,0.028139,2
87,0.019841,1
