id,left,right
0,10,21
1,252,22
2,70,31
3,31,20
4,386,20
5,11,20
6,44,21
7,12,21
8,24,22
9,386,20
10,0,21
11,40,24
12,24,22
13,105,22
14,18,20
15,94,21
16,15,24
17,105,22
18,50,24
19,41,20
20,79,20
21,112,22
22,50,24
23,17,25
24,252,22
25,90,26
26,51,24
27,105,22
28,60,29
29,1,22
30,29,20
31,15,20
32,105,22
33,44,25
34,45,22
35,31,20
36,56,25
37,3,28
38,29,20
39,31,20
40,21,22
41,19,24
42,0,29
43,89,22
44,31,25
45,25,20
46,252,22
47,27,22
48,12,31
49,56,22
50,10,21
51,49,20
52,252,22
53,11,29
54,108,31
55,67,22
56,60,20
57,0,20
58,105,22
59,105,22
60,69,20
61,67,22
62,51,24
63,67,22
64,31,20
65,27,21
66,11,24
67,9,20
68,14,24
69,79,20
70,90,26
71,112,22
72,252,22
73,105,22
74,67,22
75,25,22
76,24,22
77,87,20
78,7,28
79,51,24
80,2,28
81,1,22
82,45,22
83,19,24
84,11,24
85,105,22
86,15,24
87,21,22
