id,left,right
0,21,32
1,159,32
2,159,32
3,159,32
4,159,32
5,201,32
6,201,32
7,201,32
8,159,32
9,32,135
10,159,32
11,201,32
12,67,32
13,201,32
14,201,32
15,201,32
16,67,135
17,67,135
18,201,32
19,100,32
20,201,32
21,201,32
22,224,135
23,100,32
24,224,135
25,38,32
26,159,32
27,224,135
28,71,135
29,159,32
30,159,32
31,100,32
32,159,32
33,201,32
34,32,32
35,201,32
36,201,32
37,201,32
38,100,32
39,100,32
40,21,32
41,159,32
42,159,32
43,32,68
44,201,32
45,100,32
46,201,32
47,201,32
48,201,32
49,38,32
50,224,68
51,224,68
52,0,32
53,224,68
54,201,32
55,224,68
56,224,135
57,100,32
58,38,32
59,224,68
60,100,32
61,201,32
62,32,135
63,224,68
64,224,135
65,38,32
66,21,32
67,32,68
68,224,68
69,159,32
70,224,68
71,224,135
72,201,32
73,224,68
74,32,135
75,201,32
76,224,135
77,201,32
78,201,32
79,224,68
80,224,68
81,224,68
82,71,135
83,159,32
84,100,32
85,201,32
86,224,68
87,224,135
88,100,32
89,100,32
90,67,135
91,201,32
92,67,135
93,159,32
94,224,68
95,224,68
96,71,135
97,224,135
98,224,68
99,32,135
100,32,135
101,224,68
102,224,135
