id,left,right
0,17,22
1,22,22
2,161,23
3,14,22
4,65,23
5,27,22
6,5,23
7,4,22
8,32,22
9,35,22
10,32,22
11,97,22
12,12,22
13,22,22
14,7,22
15,51,23
16,29,23
17,23,22
18,126,22
19,0,22
20,9,22
21,14,22
22,115,22
23,10,22
24,43,22
25,11,22
26,29,22
27,62,20
28,115,22
29,115,22
30,30,22
31,44,43
32,126,22
33,6,22
34,44,22
35,6,22
36,2,22
37,5,22
38,119,20
39,119,20
40,5,22
41,44,22
42,23,22
43,51,23
44,43,22
45,2,22
46,2,22
47,126,22
48,115,22
49,67,22
50,67,22
51,43,22
52,27,22
53,18,22
54,29,22
55,133,23
56,32,22
57,8,22
