id,p
0,0.454794
1,1.000000
2,1.000000
3,0.015784
4,1.000000
5,0.005471
6,1.000000
7,0.005471
8,0.454794
9,0.454794
10,1.000000
11,0.454794
12,1.000000
13,1.000000
14,0.005471
15,0.454794
16,1.000000
17,0.005471
18,0.005471
19,1.000000
20,1.000000
21,1.000000
22,1.000000
23,0.005471
24,0.454794
25,0.454794
26,0.123923
27,0.005471
28,0.454794
29,0.005471
30,0.454794
31,0.454794
32,0.158712
33,0.454794
34,1.000000
35,1.000000
36,0.005471
37,0.454794
38,1.000000
39,0.003753
40,1.000000
41,0.251172
42,1.000000
