id,distance,n_actions
0,0.069096,2
1,0.010591,1
2,0.009120,1
3,0.009415,1
4,0.004119,1
5,0.004707,1
6,0.037226,2
7,0.003530,1
8,0.065569,2
9,0.080460,2
10,0.000294,1
11,0.065569,2
12,0.071186,2
13,0.062565,2
14,0.012931,2
15,0.012357,1
16,0.033438,2
17,0.005296,1
18,0.003530,1
19,0.048197,2
20,0.038401,1
21,0.039577,1
22,0.010444,1
23,0.004707,1
24,0.040752,2
25,0.010591,1
26,0.041144,1
27,0.005590,1
28,0.005590,1
29,0.004119,1
30,0.008826,1
31,0.000000,0
32,0.008826,1
33,0.076672,2
34,0.050287,2
35,0.066876,2
36,0.069357,2
37,0.006767,1
38,0.109587,2
39,0.010591,1
40,0.075496,2
41,0.073668,2
42,0.005296,1
43,0.032654,2
44,0.005884,1
45,0.007061,1
46,0.063480,2
47,0.008532,1
48,0.020376,2
49,0.047022,1
50,0.051202,2
51,0.073929,2
52,0.036964,2
53,0.039707,2
54,0.008826,1
55,0.076149,2
56,0.009562,1
57,0.038924,1
58,0.009709,1
59,0.007061,1
60,0.004707,1
61,0.017111,1
62,0.003825,1
63,0.004119,1
64,0.044018,2
65,0.059431,2
66,0.023511,1
67,0.006472,1
68,0.050287,2
69,0.042450,1
70,0.008826,1
71,0.007061,1
72,0.010591,1
73,0.035789,1
74,0.038662,1
75,0.061782,2
76,0.062565,2
77,0.005296,1
78,0.070533,2
79,0.057732,2
80,0.106452,2
81,0.038532,2
82,0.007061,1
83,0.027429,2
84,0.010591,1
85,0.010319,2
86,0.029911,2
87,0.015935,2
88,0.007355,1
89,0.010591,1
90,0.020594,1
91,0.024295,2
92,0.044279,2
93,0.025731,2
94,0.037748,2
95,0.001765,1
96,0.032915,2
97,0.073929,2
98,0.039707,1
99,0.055904,2
100,0.005001,1
101,0.030172,2
102,0.098093,2
103,0.005884,1
104,0.037618,2
105,0.058908,2
106,0.010297,1
107,0.102665,2
108,0.076149,2
109,0.006472,1
110,0.049765,2
111,0.003530,1
112,0.085162,2
113,0.014498,2
114,0.034875,1
