id,p
0,0.011369
1,0.011369
2,0.011369
3,0.011369
4,0.011369
5,0.011369
6,0.011369
7,0.011369
8,0.011369
9,0.011369
10,0.011369
11,0.011369
12,0.011369
13,0.011369
14,0.011369
15,0.011369
16,0.011369
17,0.011369
18,0.011369
19,0.011369
20,0.000419
21,0.011369
22,0.011369
23,0.011369
24,0.011369
25,0.011369
26,0.011369
27,0.011369
28,0.000223
29,0.011369
30,0.011369
31,0.011369
32,0.011369
33,0.011369
34,0.000419
35,0.011369
36,0.011369
37,0.000306
38,0.011369
39,0.011369
40,0.011369
41,0.011369
42,0.011369
43,0.011369
44,0.011369
45,0.011369
46,0.011369
47,0.011369
