id,distance,n_actions
0,0.155530,2
1,0.147680,2
2,0.154561,2
3,0.154958,2
4,0.155530,2
5,0.152415,2
6,0.146329,2
7,0.156070,2
8,0.156420,2
9,0.156912,2
10,0.151239,2
11,0.146091,2
12,0.147759,2
13,0.150699,2
14,0.155498,2
15,0.149031,2
16,0.147156,2
17,0.150620,2
18,0.153830,2
19,0.144502,2
20,0.166113,2
21,0.152511,2
22,0.149889,2
23,0.146313,2
24,0.155085,2
25,0.150858,2
26,0.154386,2
27,0.144327,2
28,0.190585,2
29,0.145296,2
30,0.148379,2
31,0.144581,2
32,0.146663,2
33,0.147457,2
34,0.169927,2
35,0.143707,2
36,0.151478,2
37,0.176204,2
38,0.151414,2
39,0.152717,2
40,0.014993,1
41,0.147489,2
42,0.156912,2
43,0.149905,2
44,0.147457,2
45,0.147044,2
46,0.142960,2
47,0.147902,2
