id,left,right
0,297,29
1,297,29
2,345,35
3,297,29
4,16,35
5,297,29
6,297,29
7,33,35
8,81,35
9,142,35
10,142,35
11,297,29
12,35,35
13,49,29
14,81,35
15,345,35
16,33,35
17,33,35
18,297,29
19,142,35
20,297,29
21,10,29
22,142,35
23,7,35
24,297,29
25,297,29
26,345,35
27,58,35
28,297,29
29,297,29
30,33,35
31,24,29
32,345,35
33,24,29
34,297,29
35,297,29
36,345,35
37,15,29
38,24,29
39,81,35
40,345,35
41,297,29
42,345,35
43,142,35
44,142,35
45,297,29
46,345,35
47,142,35
48,58,35
49,142,35
50,58,35
51,59,29
52,297,29
53,297,29
54,345,35
55,345,35
56,81,35
57,35,35
58,81,35
59,49,29
60,18,35
61,17,35
62,142,35
63,81,35
64,49,29
65,49,29
66,81,35
67,81,35
68,35,35
69,297,29
70,345,35
71,297,29
72,297,29
73,35,35
74,33,35
75,71,29
76,33,35
77,297,29
78,83,29
79,33,35
80,16,35
81,345,35
82,59,29
83,345,35
84,345,35
85,1,29
86,297,29
87,297,29
88,13,35
89,142,35
90,297,29
91,10,29
92,81,35
93,142,35
94,345,35
95,297,29
96,142,35
97,33,35
98,142,35
99,81,35
