id,p
0,0.111816
1,0.422135
2,1.000000
3,0.229700
4,0.809983
5,0.315977
6,0.422135
7,1.000000
8,1.000000
9,1.000000
10,1.000000
11,0.229700
12,1.000000
13,0.315977
14,1.000000
15,1.000000
16,1.000000
17,1.000000
18,0.229700
19,1.000000
20,0.229700
21,0.074948
22,1.000000
23,1.000000
24,0.162432
25,0.229700
26,1.000000
27,1.000000
28,0.315977
29,0.229700
30,1.000000
31,0.422135
32,1.000000
33,0.229700
34,0.315977
35,0.229700
36,1.000000
37,0.315977
38,0.229700
39,1.000000
40,1.000000
41,0.162432
42,1.000000
43,1.000000
44,1.000000
45,0.229700
46,1.000000
47,1.000000
48,1.000000
49,1.000000
50,1.000000
51,0.315977
52,0.422135
53,0.229700
54,1.000000
55,1.000000
56,1.000000
57,1.000000
58,1.000000
59,0.315977
60,1.000000
61,1.000000
62,1.000000
63,1.000000
64,0.315977
65,0.315977
66,1.000000
67,1.000000
68,1.000000
69,0.229700
70,1.000000
71,0.315977
72,0.315977
73,1.000000
74,1.000000
75,0.111816
76,1.000000
77,0.111816
78,0.229700
79,1.000000
80,1.000000
81,1.000000
82,0.315977
83,1.000000
84,1.000000
85,0.111816
86,0.229700
87,0.315977
88,1.000000
89,1.000000
90,0.229700
91,0.162432
92,1.000000
93,1.000000
94,1.000000
95,0.229700
96,1.000000
97,1.000000
98,1.000000
99,1.000000
