id,distance,n_actions
0,0.012208,2
1,0.010130,2
2,0.003117,1
3,0.006753,1
4,0.011169,2
5,0.013247,2
6,0.012208,2
7,0.007273,1
8,0.011169,2
9,0.012727,2
10,0.029351,3
11,0.009610,2
12,0.003636,1
13,0.010130,2
14,0.003117,1
15,0.031429,3
16,0.009610,2
17,0.012727,2
18,0.029351,3
19,0.013247,2
20,0.011169,2
21,0.009610,2
22,0.006234,1
23,0.009091,1
24,0.003117,1
25,0.010649,2
26,0.012727,2
27,0.001558,1
28,0.000519,1
29,0.027792,3
30,0.012208,2
31,0.005195,1
32,0.014286,2
33,0.001558,1
34,0.019221,2
35,0.012727,2
36,0.002078,1
37,0.022338,2
38,0.023896,2
39,0.021818,2
40,0.015844,2
41,0.015325,2
42,0.010649,2
