id,p
0,1.000000
1,0.000001
2,1.000000
3,0.000001
4,0.000001
5,0.000001
6,1.000000
7,0.000001
8,1.000000
9,1.000000
10,0.000001
11,0.000001
12,1.000000
13,1.000000
14,1.000000
15,0.000001
16,1.000000
17,0.000001
18,1.000000
19,1.000000
20,0.000001
21,0.000001
22,0.000001
23,0.000001
24,0.000001
25,1.000000
26,0.001568
27,1.000000
28,0.000001
29,0.000001
30,0.000001
31,1.000000
32,0.000001
33,1.000000
34,1.000000
35,1.000000
36,0.092296
37,1.000000
38,0.000014
39,0.303635
40,1.000000
41,1.000000
42,0.303635
