id,p
0,1.000000
1,0.333059
2,0.138016
3,0.333059
4,1.000000
5,0.333059
6,1.000000
7,0.035496
8,0.333059
9,0.333059
10,0.333059
11,0.333059
12,0.333059
13,0.333059
14,0.138016
15,0.333059
16,0.333059
17,0.333059
18,0.333059
19,0.333059
20,0.333059
21,0.333059
22,0.333059
23,0.333059
24,1.000000
25,0.333059
26,0.333059
27,0.138016
28,1.000000
29,0.333059
30,1.000000
31,0.333059
32,0.333059
33,1.000000
34,1.000000
35,0.333059
36,0.333059
37,0.082929
38,1.000000
39,1.000000
40,0.333059
41,0.333059
42,0.333059
