id,distance,n_actions
0,0.031670,3
1,0.039348,2
2,0.059194,2
3,0.131277,3
4,0.057695,3
5,0.029422,1
6,0.029068,1
7,0.041860,3
8,0.104396,2
9,0.051552,3
10,0.057710,3
11,0.064313,2
12,0.035949,3
13,0.155264,3
14,0.086494,2
15,0.111362,3
16,0.062690,3
17,0.083481,2
18,0.049712,3
19,0.001241,1
20,0.080291,2
21,0.091024,3
22,0.026586,1
23,0.047678,2
24,0.183800,3
25,0.028000,3
26,0.039604,3
27,0.101737,2
28,0.108118,2
29,0.052480,3
30,0.045903,3
31,0.126315,3
32,0.061613,3
33,0.164835,3
34,0.040234,2
35,0.030184,3
36,0.069525,3
37,0.036512,1
38,0.024637,1
39,0.029422,1
40,0.029990,3
41,0.043424,2
42,0.081177,2
43,0.139667,2
44,0.102269,2
45,0.164835,3
46,0.163417,3
47,0.082190,3
48,0.045385,2
49,0.101382,2
50,0.084956,3
51,0.089289,3
52,0.079844,2
53,0.016661,1
54,0.046340,3
55,0.099433,2
56,0.028300,3
57,0.090748,2
