id,left,right
0,17,22
1,22,22
2,51,23
3,14,22
4,27,22
5,126,22
6,126,22
7,6,22
8,32,22
9,43,22
10,0,22
11,3,23
12,6,22
13,3,22
14,9,22
15,3,22
16,0,22
17,23,22
18,4,22
19,22,22
20,9,22
21,3,20
22,126,22
23,10,22
24,35,22
25,11,22
26,29,22
27,67,22
28,67,22
29,115,22
30,115,22
31,32,22
32,5,22
33,2,22
34,44,22
35,6,22
36,2,22
37,126,22
38,126,22
39,126,22
40,5,22
41,44,22
42,23,22
43,67,22
44,126,22
45,2,22
46,2,22
47,115,22
48,115,22
49,67,22
50,115,22
51,43,22
52,27,22
53,18,22
54,29,22
55,126,22
56,9,22
57,8,22
