id,distance,n_actions
0,0.380952,3
1,0.142857,2
2,0.416667,5
3,0.380952,3
4,0.357143,3
5,0.392857,4
6,0.273810,3
7,0.321429,3
8,0.321429,3
9,0.357143,3
10,0.452381,4
11,0.142857,2
12,0.178571,2
13,0.380952,3
14,0.142857,2
15,0.380952,3
16,0.035714,1
17,0.214286,2
18,0.523810,4
19,0.107143,1
20,0.428571,4
21,0.035714,1
22,0.178571,2
23,0.333333,3
24,0.488095,5
25,0.416667,4
26,0.190476,2
27,0.500000,4
28,0.107143,1
29,0.107143,2
30,0.000000,0
31,0.178571,2
32,0.440476,5
33,0.595238,5
34,0.071429,1
35,0.357143,3
36,0.071429,1
37,0.142857,2
38,0.178571,2
39,0.523810,5
40,0.357143,3
41,0.452381,4
42,0.333333,3
43,0.142857,1
44,0.380952,3
45,0.428571,3
46,0.297619,4
47,0.345238,4
48,0.107143,2
49,0.142857,2
50,0.107143,2
51,0.142857,2
52,0.357143,3
53,0.142857,1
54,0.107143,2
55,0.488095,5
56,0.595238,5
57,0.357143,3
58,0.142857,2
59,0.559524,5
60,0.107143,1
61,0.178571,2
62,0.178571,2
63,0.107143,2
64,0.178571,2
65,0.107143,2
66,0.464286,4
67,0.523810,5
68,0.142857,1
69,0.071429,1
70,0.392857,4
71,0.595238,5
72,0.178571,2
73,0.035714,1
74,0.142857,2
75,0.107143,2
76,0.142857,2
77,0.178571,2
78,0.559524,5
79,0.416667,5
80,0.107143,2
81,0.142857,2
82,0.178571,2
83,0.142857,2
84,0.178571,2
85,0.107143,1
86,0.452381,4
87,0.142857,2
88,0.261905,3
89,0.428571,3
90,0.500000,4
91,0.559524,5
92,0.559524,5
93,0.595238,5
94,0.345238,4
95,0.142857,2
96,0.178571,2
97,0.071429,1
98,0.178571,2
99,0.107143,1
100,0.142857,2
101,0.107143,1
102,0.178571,2
