id,left,right
0,63,20
1,63,20
2,63,20
3,250,26
4,14,27
5,240,27
6,21,26
7,240,27
8,250,26
9,250,26
10,21,26
11,124,23
12,26,20
13,240,27
14,35,26
15,17,26
16,63,20
17,27,26
18,35,26
19,26,27
20,20,20
21,15,26
22,138,28
23,29,26
24,21,26
25,333,34
26,63,20
27,333,34
28,240,27
29,63,20
30,250,26
31,240,27
32,22,27
33,240,27
34,250,26
35,21,26
36,240,27
37,250,26
38,15,26
39,240,27
40,333,34
41,20,26
42,31,34
43,250,26
44,21,26
45,333,34
46,34,34
47,22,27
48,31,27
49,240,27
50,21,26
51,333,34
52,250,26
53,240,27
54,31,27
55,250,26
56,15,26
57,19,26
58,124,23
59,31,34
60,21,26
61,250,26
62,63,20
63,240,27
64,31,34
65,333,34
66,27,26
67,19,26
68,240,27
69,35,26
70,17,27
71,250,26
72,30,34
73,35,26
74,74,34
75,26,20
76,25,34
77,29,26
78,250,26
79,240,27
80,74,34
81,29,26
82,250,26
83,31,27
84,240,27
85,240,27
