time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
20.0, 0.995708, 1.000000, 1.000000, 1.000000, 0.979167, 1.000000, 1.000000, 0.987013, 1.000000, 1.000000, 1.000000, 1.000000, 0.966667, 1.000000, 1.000000, 
21.0, 0.991416, 1.000000, 1.000000, 1.000000, 0.958333, 1.000000, 0.979167, 0.974026, 1.000000, 1.000000, 0.990000, 1.000000, 0.966667, 1.000000, 0.970588, 
22.0, 0.987124, 1.000000, 0.966667, 1.000000, 0.958333, 0.969697, 0.979167, 0.974026, 0.977273, 1.000000, 0.990000, 1.000000, 0.933333, 1.000000, 0.970588, 
24.0, 0.982833, 1.000000, 0.966667, 1.000000, 0.958333, 0.939394, 0.979167, 0.974026, 0.977273, 1.000000, 0.990000, 1.000000, 0.933333, 0.979592, 0.970588, 
28.0, 0.974249, 1.000000, 0.966667, 0.980392, 0.937500, 0.939394, 0.958333, 0.948052, 0.977273, 1.000000, 0.980000, 1.000000, 0.900000, 0.979592, 0.970588, 
30.0, 0.969957, 1.000000, 0.933333, 0.980392, 0.916667, 0.909091, 0.958333, 0.948052, 0.954545, 1.000000, 0.980000, 1.000000, 0.900000, 0.979592, 0.970588, 
32.0, 0.965665, 1.000000, 0.933333, 0.980392, 0.916667, 0.909091, 0.958333, 0.948052, 0.931818, 1.000000, 0.980000, 1.000000, 0.900000, 0.959184, 0.970588, 
34.0, 0.961373, 1.000000, 0.933333, 0.980392, 0.916667, 0.909091, 0.958333, 0.948052, 0.909091, 1.000000, 0.980000, 1.000000, 0.900000, 0.938776, 0.970588, 
35.0, 0.957082, 1.000000, 0.933333, 0.960784, 0.916667, 0.878788, 0.958333, 0.948052, 0.909091, 1.000000, 0.970000, 1.000000, 0.900000, 0.938776, 0.970588, 
36.0, 0.952790, 1.000000, 0.900000, 0.960784, 0.916667, 0.878788, 0.958333, 0.948052, 0.886364, 1.000000, 0.970000, 1.000000, 0.900000, 0.918367, 0.970588, 
37.0, 0.948498, 1.000000, 0.900000, 0.941176, 0.916667, 0.878788, 0.958333, 0.948052, 0.886364, 1.000000, 0.960000, 1.000000, 0.900000, 0.918367, 0.970588, 
39.0, 0.935622, 1.000000, 0.900000, 0.941176, 0.895833, 0.848485, 0.937500, 0.935065, 0.863636, 1.000000, 0.950000, 1.000000, 0.900000, 0.877551, 0.941176, 
40.0, 0.931330, 1.000000, 0.900000, 0.941176, 0.895833, 0.818182, 0.937500, 0.935065, 0.863636, 1.000000, 0.950000, 1.000000, 0.900000, 0.857143, 0.941176, 
42.0, 0.927039, 1.000000, 0.900000, 0.941176, 0.895833, 0.818182, 0.937500, 0.935065, 0.863636, 1.000000, 0.950000, 1.000000, 0.900000, 0.836735, 0.941176, 
43.0, 0.918455, 1.000000, 0.866667, 0.941176, 0.895833, 0.757576, 0.937500, 0.935065, 0.863636, 1.000000, 0.950000, 1.000000, 0.900000, 0.795918, 0.941176, 
48.0, 0.909871, 1.000000, 0.866667, 0.941176, 0.875000, 0.757576, 0.937500, 0.935065, 0.840909, 1.000000, 0.950000, 0.966667, 0.866667, 0.795918, 0.941176, 
49.0, 0.901288, 1.000000, 0.866667, 0.941176, 0.875000, 0.757576, 0.937500, 0.922078, 0.840909, 0.966667, 0.940000, 0.966667, 0.866667, 0.795918, 0.941176, 
50.0, 0.896996, 1.000000, 0.866667, 0.941176, 0.875000, 0.757576, 0.937500, 0.922078, 0.840909, 0.966667, 0.940000, 0.966667, 0.866667, 0.795918, 0.941176, 
51.0, 0.892704, 1.000000, 0.866667, 0.941176, 0.875000, 0.727273, 0.937500, 0.922078, 0.840909, 0.966667, 0.940000, 0.966667, 0.866667, 0.775510, 0.941176, 
53.0, 0.884120, 1.000000, 0.833333, 0.941176, 0.833333, 0.727273, 0.937500, 0.909091, 0.818182, 0.966667, 0.930000, 0.966667, 0.800000, 0.755102, 0.941176, 
54.0, 0.875536, 1.000000, 0.833333, 0.941176, 0.833333, 0.727273, 0.937500, 0.909091, 0.772727, 0.966667, 0.920000, 0.933333, 0.800000, 0.755102, 0.941176, 
57.0, 0.871245, 1.000000, 0.833333, 0.941176, 0.833333, 0.727273, 0.937500, 0.909091, 0.750000, 0.966667, 0.920000, 0.900000, 0.800000, 0.755102, 0.941176, 
58.0, 0.854077, 1.000000, 0.766667, 0.941176, 0.791667, 0.696970, 0.937500, 0.896104, 0.727273, 0.933333, 0.900000, 0.866667, 0.766667, 0.755102, 0.941176, 
