id,distance,n_actions
0,0.182028,3
1,0.028359,1
2,0.008330,1
3,0.012407,1
4,0.157923,3
5,0.082063,2
6,0.155087,3
7,0.094129,3
8,0.107323,3
9,0.033696,2
10,0.078873,2
11,0.115119,3
12,0.036197,2
13,0.017429,2
14,0.048350,2
15,0.093938,2
16,0.105282,2
17,0.114065,3
18,0.053359,2
19,0.111505,3
20,0.068238,2
21,0.084223,3
22,0.104960,3
23,0.052464,2
24,0.051941,2
25,0.143034,3
26,0.105282,2
27,0.091102,2
28,0.126492,3
29,0.115148,3
30,0.027295,1
31,0.029895,2
32,0.141781,3
33,0.041370,2
34,0.104396,2
35,0.163949,3
36,0.029245,1
37,0.038480,2
38,0.089330,2
39,0.111151,3
40,0.090571,2
41,0.059908,1
42,0.005317,1
43,0.062744,1
44,0.109918,3
45,0.007267,1
46,0.164077,4
47,0.028713,1
48,0.171925,3
49,0.011353,2
50,0.026409,1
51,0.103332,2
52,0.104402,3
53,0.101205,2
54,0.107763,2
55,0.159518,3
56,0.171216,3
