id,distance,n_actions
0,0.037821,2
1,0.069893,2
2,0.048547,2
3,0.040000,1
4,0.050684,2
5,0.045342,2
6,0.042842,2
7,0.015411,2
8,0.040000,1
9,0.027500,1
10,0.027301,2
11,0.078846,2
12,0.035000,1
13,0.051709,2
14,0.041068,2
15,0.050684,2
16,0.032500,1
17,0.042821,2
18,0.050718,2
19,0.056026,2
20,0.005000,1
21,0.035000,1
22,0.042842,2
23,0.027500,1
24,0.030000,1
25,0.043184,2
26,0.057321,2
27,0.044979,2
28,0.030000,1
29,0.022500,1
30,0.041752,2
31,0.049209,2
32,0.058782,2
33,0.059231,2
34,0.035342,2
35,0.022500,1
36,0.021119,2
37,0.048547,2
38,0.102286,2
39,0.037500,1
40,0.054957,2
41,0.045684,2
42,0.022765,2
43,0.032842,2
44,0.024744,2
45,0.034637,2
46,0.059231,2
47,0.054957,2
48,0.053889,2
49,0.056026,2
50,0.035684,2
51,0.035000,1
52,0.015342,2
53,0.047115,2
54,0.046368,2
55,0.038568,2
56,0.057094,2
57,0.066796,2
58,0.032500,1
59,0.053526,2
60,0.040000,1
61,0.049252,2
62,0.028184,2
63,0.035684,2
64,0.037842,2
65,0.038568,2
66,0.052821,2
67,0.038184,2
