id,left,right
0,21,21
1,2,21
2,30,21
3,168,33
4,30,21
5,82,21
6,63,21
7,36,31
8,168,33
9,151,33
10,55,31
11,2,31
12,75,33
13,15,21
14,82,21
15,30,21
16,51,33
17,21,21
18,2,31
19,40,21
20,21,21
21,75,33
22,63,21
23,168,38
24,151,33
25,10,21
26,4,31
27,63,21
28,151,33
29,80,21
30,21,21
31,15,21
32,1,21
33,82,21
34,80,21
35,151,33
36,8,31
37,30,21
38,2,21
39,63,21
40,40,21
41,12,21
42,33,31
43,80,21
44,33,31
45,28,21
46,40,21
47,40,21
48,40,21
49,40,21
50,15,25
51,45,21
52,25,21
53,15,21
54,15,21
55,63,21
56,40,21
57,1,31
58,51,33
59,63,21
60,168,33
61,16,21
62,80,21
63,23,21
64,28,21
65,63,21
66,40,21
67,80,21
