id,left,right
0,10,30
1,3,24
2,113,31
3,101,31
4,113,31
5,6,24
6,113,31
7,75,31
8,3,30
9,13,24
10,13,24
11,113,31
12,19,24
13,113,31
14,113,31
15,165,31
16,11,24
17,113,31
18,4,24
19,4,24
20,165,31
21,8,24
22,4,24
23,101,31
24,165,31
25,34,31
26,165,31
27,165,31
28,165,31
29,165,31
30,101,31
31,101,31
32,165,31
33,113,31
34,165,31
35,165,31
36,113,31
37,113,31
38,165,31
39,101,31
40,19,31
41,165,31
42,165,31
43,165,31
44,76,31
45,165,31
46,101,31
47,101,31
48,47,30
49,18,24
50,165,31
51,76,31
52,165,31
53,101,31
54,113,31
55,113,31
56,113,31
57,113,31
58,165,31
59,76,31
60,165,31
61,101,31
62,165,31
63,16,30
64,18,24
65,165,31
66,165,31
67,113,31
68,75,31
