id,left,right
0,6,20
1,12,20
2,4,20
3,41,20
4,4,20
5,4,20
6,9,20
7,6,20
8,1,21
9,2,20
10,70,20
11,70,20
12,1,21
13,4,20
14,16,20
15,70,20
16,70,20
17,0,20
18,42,27
19,4,20
20,6,20
21,32,20
22,30,20
23,32,20
24,2,20
25,11,20
26,42,27
27,5,20
28,0,21
29,5,20
30,32,20
31,1,21
32,4,20
33,2,21
34,70,20
35,0,21
36,80,20
37,32,20
38,4,21
39,5,20
40,16,20
41,4,20
42,1,20
43,41,20
44,1,20
45,1,20
46,70,20
47,0,21
48,14,20
49,2,20
50,32,20
51,1,20
52,4,21
53,9,20
54,1,20
55,14,20
56,1,20
57,8,20
58,24,20
59,30,20
60,70,20
61,55,20
62,48,27
63,70,20
64,41,20
65,0,21
66,70,20
67,5,20
