id,p
0,0.000077
1,1.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000077
7,1.000000
8,0.000000
9,0.000000
10,0.001046
11,1.000000
12,1.000000
13,0.001046
14,1.000000
15,0.001046
16,1.000000
17,0.000077
18,0.000000
19,1.000000
20,0.001046
21,1.000000
22,0.001046
23,0.000000
24,0.001046
25,0.000077
26,1.000000
27,0.000000
28,0.001046
29,0.000077
30,0.000000
31,0.000000
32,0.000000
33,0.001046
34,0.001046
35,0.001046
36,0.001046
37,1.000000
38,0.000077
39,1.000000
40,1.000000
41,0.001046
42,0.000000
43,0.000000
44,0.001046
45,0.000000
46,0.001046
47,0.001046
48,1.000000
49,0.000000
50,1.000000
51,1.000000
52,0.000000
53,0.001046
54,0.000000
55,0.001046
56,1.000000
57,0.000000
58,0.000000
59,1.000000
60,0.001046
61,1.000000
62,0.000000
63,0.000000
64,0.000000
65,1.000000
66,0.001046
67,0.001046
68,1.000000
69,0.000000
70,0.001046
71,0.001046
72,1.000000
73,0.000000
74,0.000000
75,1.000000
76,1.000000
77,1.000000
78,1.000000
79,0.000000
80,0.001046
81,1.000000
82,1.000000
83,0.000000
84,0.000000
85,0.000000
86,0.001046
87,0.000000
88,1.000000
89,1.000000
90,0.001046
91,0.001046
92,0.001046
93,0.000000
94,0.000000
95,0.000077
96,0.000000
97,0.001046
98,0.000000
99,0.001046
100,1.000000
101,1.000000
102,0.001046
103,0.001046
104,0.000000
105,0.000000
106,0.001046
107,0.000000
108,0.000000
109,0.000000
110,0.000077
111,0.000000
112,0.001046
113,0.001046
114,1.000000
