id,distance,n_actions
0,0.357143,3
1,0.380952,3
2,0.285714,2
3,0.428571,3
4,0.416667,4
5,0.357143,3
6,0.452381,4
7,0.321429,3
8,0.452381,4
9,0.404762,4
10,0.488095,4
11,0.452381,4
12,0.428571,3
13,0.333333,3
14,0.261905,3
15,0.357143,3
16,0.452381,4
17,0.309524,3
18,0.357143,3
19,0.357143,3
20,0.214286,2
21,0.285714,2
22,0.357143,4
23,0.380952,3
24,0.297619,3
25,0.142857,1
26,0.416667,4
27,0.380952,3
28,0.238095,2
29,0.416667,4
30,0.285714,2
31,0.321429,3
32,0.380952,3
33,0.309524,3
34,0.285714,2
35,0.321429,3
36,0.285714,3
37,0.369048,4
38,0.357143,3
39,0.404762,4
40,0.142857,1
41,0.309524,3
42,0.380952,3
43,0.488095,4
44,0.333333,3
45,0.321429,3
46,0.238095,2
47,0.142857,1
48,0.380952,3
49,0.333333,3
50,0.285714,2
51,0.238095,2
52,0.285714,2
53,0.452381,4
54,0.452381,5
55,0.309524,3
56,0.380952,3
57,0.452381,4
58,0.285714,2
59,0.214286,2
60,0.321429,3
61,0.333333,3
62,0.285714,2
63,0.333333,3
64,0.285714,2
65,0.333333,3
66,0.380952,3
67,0.452381,4
68,0.309524,3
69,0.190476,2
70,0.452381,4
71,0.452381,4
72,0.273810,3
73,0.452381,4
74,0.452381,4
75,0.285714,2
76,0.285714,2
77,0.309524,3
78,0.285714,2
79,0.285714,3
80,0.285714,2
81,0.333333,3
82,0.309524,3
83,0.452381,4
84,0.214286,2
85,0.440476,4
86,0.380952,3
87,0.452381,4
88,0.357143,3
89,0.452381,4
90,0.380952,3
91,0.214286,2
92,0.333333,3
93,0.357143,3
94,0.357143,3
95,0.285714,2
96,0.285714,2
97,0.452381,4
98,0.214286,2
99,0.333333,3
100,0.357143,3
101,0.285714,2
102,0.285714,2
