id,distance,n_actions
0,0.032285,2
1,0.054641,2
2,0.040646,2
3,0.032579,2
4,0.022633,3
5,0.039480,2
6,0.023283,2
7,0.041216,3
8,0.046146,3
9,0.031970,2
10,0.040352,2
11,0.045583,2
12,0.046409,3
13,0.040541,2
14,0.035657,2
15,0.047106,2
16,0.047999,2
17,0.035017,3
18,0.034228,2
19,0.033104,2
20,0.030184,2
21,0.035625,2
22,0.035236,2
23,0.037096,2
24,0.036068,2
25,0.033997,2
26,0.025795,2
27,0.035972,2
28,0.032863,2
29,0.009349,2
30,0.006161,2
31,0.045861,3
32,0.028377,2
33,0.045674,2
34,0.041665,2
35,0.038817,3
36,0.006708,2
37,0.038808,2
38,0.049742,3
39,0.040342,2
40,0.036339,2
41,0.040593,2
42,0.030289,2
43,0.014940,2
44,0.048009,2
45,0.027316,2
46,0.049280,2
47,0.023679,3
48,0.060100,2
49,0.029049,2
50,0.039333,2
51,0.019091,2
52,0.061771,3
53,0.034984,2
54,0.027883,2
55,0.009634,2
56,0.021077,2
57,0.030236,2
58,0.008824,1
59,0.032092,2
60,0.007145,2
61,0.036478,2
62,0.021469,2
63,0.068291,1
64,0.034123,2
65,0.020278,2
66,0.045604,2
67,0.022528,3
