id,left,right
0,9,41
1,70,22
2,47,25
3,45,44
4,17,41
5,17,41
6,33,25
7,23,44
8,15,25
9,139,44
10,34,39
11,35,41
12,33,41
13,3,25
14,16,41
15,139,44
16,17,41
17,6,25
18,47,25
19,18,41
20,33,25
21,125,41
22,13,48
23,61,21
24,29,39
25,31,25
26,39,41
27,45,44
28,47,25
29,35,41
30,45,44
31,43,41
32,33,41
33,158,23
34,61,21
35,35,41
36,9,27
37,71,21
38,123,21
39,56,44
40,33,25
41,2,41
42,212,23
43,137,21
44,53,44
45,58,41
46,71,21
47,3,25
48,18,25
49,139,44
50,2,41
51,158,23
52,18,41
53,58,41
54,15,39
55,212,23
56,22,25
57,137,21
58,53,44
59,212,23
60,212,23
61,137,21
62,105,25
63,67,44
64,18,25
65,47,25
66,137,21
67,212,23
68,51,21
69,123,21
70,212,23
71,71,21
72,35,41
73,34,44
74,13,25
75,33,39
76,96,41
77,35,44
78,212,23
79,139,44
80,212,23
81,71,21
82,212,23
83,61,21
84,18,41
85,13,48
86,65,25
87,51,21
88,137,21
89,34,44
90,212,23
91,61,21
92,105,25
93,158,23
94,137,21
95,212,23
96,134,23
97,212,23
98,212,23
99,51,21
100,51,21
101,212,23
102,212,23
103,51,21
