id,left,right
0,88,142
1,142,31
2,32,145
3,92,142
4,238,44
5,10,145
6,142,31
7,142,31
8,10,145
9,92,142
10,88,31
11,142,31
12,31,142
13,10,142
14,4,142
15,88,31
16,32,145
17,11,142
18,0,142
19,31,31
20,94,145
21,142,31
22,19,31
23,22,31
24,142,31
25,6,142
26,88,31
27,142,31
28,94,145
29,92,142
30,88,142
31,142,31
32,145,32
33,92,142
34,92,142
35,4,31
36,19,31
37,88,142
38,88,142
39,32,145
40,142,31
41,142,31
42,142,31
43,94,145
44,142,31
45,94,145
46,88,31
47,94,145
48,32,145
49,22,31
50,3,31
51,31,31
52,142,31
53,31,31
