id,left,right
0,22,21
1,15,21
2,342,20
3,138,20
4,138,20
5,138,20
6,57,21
7,342,20
8,78,34
9,22,21
10,80,34
11,22,21
12,138,20
13,80,34
14,22,21
15,342,20
16,19,21
17,342,20
18,29,21
19,22,21
20,43,20
21,138,20
22,138,20
23,342,20
24,63,21
25,138,20
26,80,34
27,138,20
28,43,20
29,342,20
30,342,20
31,138,20
32,342,20
33,342,20
34,138,20
35,28,34
36,29,21
37,19,34
38,342,20
39,63,21
40,80,34
41,63,21
42,138,20
43,22,21
44,63,21
45,342,20
46,342,20
47,342,20
48,138,20
49,342,20
50,8,21
51,342,20
52,20,34
53,80,34
54,57,21
55,19,34
56,25,21
57,138,20
58,342,20
59,342,20
60,342,20
61,13,21
62,342,20
63,29,21
64,342,20
65,29,21
66,43,20
67,138,20
68,29,21
69,138,20
70,57,21
71,3,21
72,57,21
73,342,20
74,57,21
75,342,20
76,138,20
77,78,34
78,342,20
79,342,20
80,342,20
81,21,21
82,342,20
83,342,20
84,8,21
85,342,20
86,22,21
87,342,20
88,342,20
89,19,21
90,22,21
91,43,20
92,138,20
93,138,20
94,342,20
95,22,21
96,138,20
97,80,34
98,19,21
99,6,21
100,21,21
101,28,34
102,15,20
103,342,20
104,80,34
105,80,34
106,342,20
107,29,21
108,0,21
109,342,20
110,138,20
111,342,20
112,342,20
113,22,21
114,342,20
