id,distance,n_actions
0,0.012711,2
1,0.032500,1
2,0.048547,2
3,0.005122,2
4,0.050684,2
5,0.045342,2
6,0.025000,1
7,0.007842,2
8,0.040000,1
9,0.027500,1
10,0.027301,2
11,0.078846,2
12,0.039274,2
13,0.025000,1
14,0.040000,1
15,0.050684,2
16,0.051731,2
17,0.030000,1
18,0.050718,2
19,0.027500,1
20,0.005000,1
21,0.035000,1
22,0.025000,1
23,0.045342,2
24,0.041752,2
25,0.032500,1
26,0.005000,1
27,0.025000,1
28,0.030000,1
29,0.022500,1
30,0.017500,1
31,0.017119,2
32,0.007500,1
33,0.040000,1
34,0.018536,2
35,0.031047,2
36,0.021119,2
37,0.027500,1
38,0.102286,2
39,0.037500,1
40,0.054957,2
41,0.022500,1
42,0.073550,2
43,0.027500,1
44,0.028632,2
45,0.032500,1
46,0.059231,2
47,0.027500,1
48,0.053889,2
49,0.040000,1
50,0.025000,1
51,0.022500,1
52,0.015342,2
53,0.025000,1
54,0.025000,1
55,0.037500,1
56,0.057094,2
57,0.005000,1
58,0.032500,1
59,0.037500,1
60,0.040000,1
61,0.037500,1
62,0.017500,1
63,0.025000,1
64,0.030821,2
65,0.038568,2
66,0.040000,1
67,0.027500,1
