id,left,right
0,187,30
1,156,23
2,7,20
3,448,23
4,448,23
5,448,23
6,6,30
7,448,23
8,187,30
9,25,30
10,23,23
11,122,23
12,395,78
13,187,30
14,187,20
15,41,23
16,1,30
17,448,23
18,448,23
19,130,30
20,21,30
21,187,20
22,156,23
23,448,23
24,20,30
25,156,23
26,187,20
27,122,23
28,448,23
29,448,23
30,10,30
31,23,23
32,448,23
33,130,30
34,49,23
35,218,24
36,39,22
37,49,23
38,130,30
39,156,23
40,70,26
41,187,30
42,448,23
43,130,30
44,49,23
45,448,23
46,187,30
47,448,23
48,3,30
49,187,30
50,25,20
51,6,30
52,6,30
53,21,24
54,3,25
55,7,30
56,16,27
57,42,20
58,70,23
59,448,23
60,122,23
61,40,78
62,448,23
63,448,23
64,187,30
65,187,30
66,42,20
67,448,23
68,187,30
69,187,20
70,448,23
71,7,78
72,156,23
73,25,20
74,187,30
75,187,20
76,448,23
77,448,23
78,187,20
79,34,20
80,11,30
81,448,26
82,448,23
83,13,30
84,156,23
85,187,30
86,395,78
87,19,30
88,448,23
89,156,23
90,100,78
91,42,20
92,187,30
93,42,30
94,42,30
95,16,27
96,448,23
97,130,30
98,130,20
99,70,23
100,122,23
101,156,23
102,186,27
103,448,23
104,5,78
105,187,20
106,156,23
107,187,20
108,130,30
109,49,23
110,186,27
111,448,26
112,187,30
113,6,30
114,130,30
