id,left,right
0,9,41
1,123,21
2,18,41
3,27,41
4,17,41
5,17,41
6,18,41
7,14,41
8,14,41
9,43,41
10,34,39
11,35,41
12,27,41
13,34,44
14,31,44
15,43,41
16,17,41
17,142,44
18,18,41
19,18,41
20,18,41
21,58,41
22,15,39
23,67,41
24,29,41
25,34,39
26,9,25
27,18,41
28,96,41
29,9,25
30,18,41
31,15,39
32,105,25
33,15,39
34,67,41
35,35,41
36,27,41
37,71,21
38,123,21
39,9,39
40,33,25
41,4,39
42,166,21
43,53,44
44,35,41
45,58,41
46,9,41
47,2,39
48,28,39
49,96,41
50,2,41
51,21,39
52,18,41
53,58,41
54,15,39
55,166,21
56,14,41
57,137,21
58,8,41
59,166,21
60,166,21
61,137,21
62,58,41
63,15,39
64,28,39
65,96,41
66,53,44
67,166,21
68,51,21
69,123,21
70,166,21
71,71,21
72,35,41
73,34,39
74,31,39
75,27,41
76,56,25
77,35,44
78,166,21
79,96,41
80,166,21
81,71,21
82,166,21
83,67,41
84,18,41
85,15,39
86,58,41
87,51,21
88,137,21
89,34,39
90,166,21
91,67,41
92,67,41
93,21,39
94,137,21
95,166,21
96,71,21
97,166,21
98,166,21
99,51,21
100,51,21
101,166,21
102,166,21
103,51,21
