id,left,right
0,47,26
1,47,26
2,63,20
3,250,26
4,18,26
5,250,26
6,21,20
7,240,27
8,78,22
9,250,26
10,21,20
11,250,26
12,26,20
13,240,27
14,35,20
15,26,20
16,68,26
17,27,26
18,35,20
19,20,26
20,20,20
21,8,23
22,60,22
23,29,26
24,21,20
25,240,27
26,47,26
27,333,34
28,240,27
29,27,26
30,60,22
31,240,27
32,15,26
33,240,27
34,250,26
35,21,20
36,333,34
37,250,26
38,8,23
39,333,34
40,333,34
41,20,20
42,14,28
43,250,26
44,21,20
45,60,22
46,34,34
47,27,34
48,29,26
49,240,27
50,21,20
51,240,27
52,60,22
53,240,27
54,52,34
55,250,26
56,15,26
57,19,26
58,250,26
59,31,34
60,21,20
61,250,26
62,47,26
63,240,27
64,31,34
65,333,34
66,27,26
67,19,26
68,250,26
69,35,20
70,16,26
71,250,26
72,30,34
73,35,20
74,47,26
75,26,20
76,25,34
77,29,26
78,250,26
79,333,34
80,47,26
81,29,26
82,250,26
83,29,26
84,240,27
85,240,27
