id,distance,n_actions
0,0.245198,2
1,0.254173,2
2,0.071800,1
3,0.071800,1
4,0.044875,1
5,0.065069,1
6,0.040388,1
7,0.111066,1
8,0.275489,2
9,0.076288,1
10,0.037291,1
11,0.065069,1
12,0.065069,1
13,0.108822,1
14,0.026925,1
15,0.066034,1
16,0.109944,1
17,0.089750,1
18,0.029169,1
19,0.062825,1
20,0.056094,1
21,0.058338,1
22,0.111066,1
23,0.047119,1
24,0.031413,1
25,0.113310,1
26,0.256417,2
27,0.067313,1
28,0.115554,1
29,0.087507,1
30,0.108822,1
31,0.113310,1
32,0.058338,1
33,0.108822,1
34,0.067313,1
35,0.035900,1
36,0.076288,1
37,0.071800,1
38,0.058338,1
39,0.076288,1
40,0.078532,1
41,0.049363,1
42,0.056094,1
43,0.078532,1
44,0.038144,1
45,0.115554,1
46,0.067313,1
47,0.058338,1
48,0.047119,1
49,0.111066,1
50,0.038144,1
51,0.115554,1
52,0.111066,1
53,0.106579,1
54,0.026925,1
55,0.071800,1
56,0.058338,1
57,0.053850,1
58,0.078532,1
59,0.044875,1
60,0.038144,1
61,0.069557,1
62,0.245198,2
63,0.108463,1
64,0.045279,1
65,0.065271,1
66,0.123407,1
67,0.055309,1
68,0.075413,1
69,0.022931,1
70,0.059190,1
71,0.067313,1
72,0.053357,1
73,0.026499,1
74,0.245355,2
75,0.062825,1
76,0.060649,1
77,0.049340,1
78,0.065069,1
79,0.067156,1
80,0.245198,2
81,0.049363,1
82,0.078060,1
83,0.050305,1
84,0.118695,1
85,0.108822,1
