id,left,right
0,95,34
1,56,32
2,130,32
3,54,39
4,39,39
5,239,39
6,10,32
7,50,39
8,69,32
9,50,39
10,69,32
11,47,32
12,164,39
13,69,32
14,164,39
15,164,39
16,164,39
17,69,32
18,197,39
19,130,32
20,164,39
21,164,39
22,69,32
23,197,39
24,54,39
25,47,32
26,47,32
27,47,32
28,197,39
29,50,39
30,36,39
31,69,32
32,171,34
33,69,32
34,4,39
35,197,39
36,164,39
37,105,39
38,47,32
39,0,32
40,164,39
41,164,39
42,27,39
43,50,39
44,164,39
45,25,25
46,171,34
47,164,39
48,130,32
49,69,32
50,105,22
51,50,39
52,164,39
53,0,32
54,164,39
55,130,25
56,164,39
57,164,39
58,54,39
59,164,39
60,197,39
61,50,39
62,164,39
63,197,39
64,197,39
65,80,22
66,164,39
67,197,39
68,47,32
