time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
20.0, 0.995708, 1.000000, 0.995074, 0.980769, 1.000000, 1.000000, 1.000000, 1.000000, 0.980392, 0.989796, 0.993548, 1.000000, 0.987500, 1.000000, 0.994253, 
21.0, 0.991416, 1.000000, 0.990148, 0.961538, 1.000000, 0.986301, 1.000000, 1.000000, 0.980392, 0.989796, 0.987097, 1.000000, 0.987500, 1.000000, 0.988506, 
22.0, 0.987124, 1.000000, 0.985222, 0.961538, 0.976744, 0.986301, 0.971429, 0.971429, 0.980392, 0.979592, 0.987097, 1.000000, 0.987500, 1.000000, 0.982759, 
24.0, 0.982833, 1.000000, 0.980296, 0.961538, 0.953488, 0.986301, 0.971429, 0.942857, 0.980392, 0.969388, 0.987097, 1.000000, 0.975000, 1.000000, 0.977011, 
28.0, 0.974249, 1.000000, 0.970443, 0.942308, 0.953488, 0.986301, 0.971429, 0.942857, 0.960784, 0.959184, 0.980645, 1.000000, 0.975000, 1.000000, 0.965517, 
30.0, 0.969957, 1.000000, 0.965517, 0.942308, 0.930233, 0.986301, 0.942857, 0.914286, 0.960784, 0.948980, 0.980645, 1.000000, 0.975000, 1.000000, 0.959770, 
34.0, 0.965665, 1.000000, 0.960591, 0.942308, 0.930233, 0.986301, 0.942857, 0.914286, 0.960784, 0.948980, 0.974194, 1.000000, 0.962500, 1.000000, 0.954023, 
35.0, 0.961373, 1.000000, 0.955665, 0.942308, 0.930233, 0.972603, 0.942857, 0.914286, 0.960784, 0.938776, 0.974194, 1.000000, 0.962500, 1.000000, 0.948276, 
36.0, 0.957082, 1.000000, 0.950739, 0.942308, 0.930233, 0.972603, 0.942857, 0.914286, 0.960784, 0.938776, 0.967742, 1.000000, 0.950000, 1.000000, 0.942529, 
37.0, 0.952790, 1.000000, 0.945813, 0.942308, 0.930233, 0.972603, 0.942857, 0.914286, 0.960784, 0.928571, 0.967742, 1.000000, 0.950000, 1.000000, 0.936782, 
39.0, 0.939914, 0.966667, 0.935961, 0.923077, 0.930233, 0.958904, 0.942857, 0.885714, 0.960784, 0.918367, 0.954839, 1.000000, 0.925000, 1.000000, 0.919540, 
40.0, 0.935622, 0.966667, 0.931034, 0.923077, 0.906977, 0.958904, 0.942857, 0.857143, 0.960784, 0.908163, 0.954839, 1.000000, 0.912500, 1.000000, 0.913793, 
42.0, 0.931330, 0.966667, 0.926108, 0.923077, 0.906977, 0.958904, 0.942857, 0.857143, 0.960784, 0.897959, 0.948387, 1.000000, 0.900000, 1.000000, 0.908046, 
43.0, 0.922747, 0.966667, 0.916256, 0.923077, 0.883721, 0.958904, 0.914286, 0.800000, 0.960784, 0.877551, 0.948387, 1.000000, 0.875000, 1.000000, 0.896552, 
44.0, 0.918455, 0.966667, 0.911330, 0.923077, 0.860465, 0.958904, 0.914286, 0.771429, 0.960784, 0.867347, 0.948387, 1.000000, 0.862500, 1.000000, 0.890805, 
48.0, 0.901288, 0.966667, 0.891626, 0.923077, 0.860465, 0.958904, 0.885714, 0.742857, 0.941176, 0.846939, 0.929032, 0.966667, 0.837500, 0.966667, 0.879310, 
49.0, 0.896996, 0.966667, 0.886700, 0.923077, 0.860465, 0.958904, 0.885714, 0.742857, 0.941176, 0.836735, 0.929032, 0.966667, 0.837500, 0.966667, 0.873563, 
50.0, 0.892704, 0.966667, 0.881773, 0.923077, 0.860465, 0.958904, 0.885714, 0.742857, 0.921569, 0.826531, 0.922581, 0.966667, 0.825000, 0.966667, 0.867816, 
51.0, 0.888412, 0.966667, 0.876847, 0.923077, 0.860465, 0.958904, 0.857143, 0.714286, 0.921569, 0.816327, 0.922581, 0.966667, 0.812500, 0.966667, 0.862069, 
53.0, 0.879828, 0.966667, 0.866995, 0.903846, 0.837209, 0.958904, 0.828571, 0.714286, 0.882353, 0.806122, 0.909677, 0.966667, 0.800000, 0.966667, 0.850575, 
54.0, 0.866953, 0.966667, 0.852217, 0.903846, 0.813953, 0.945205, 0.800000, 0.714286, 0.882353, 0.795918, 0.896774, 0.966667, 0.787500, 0.950000, 0.839080, 
