id,p
0,0.149521
1,0.149521
2,0.523639
3,0.149521
4,0.523639
5,1.000000
6,0.149521
7,0.523639
8,0.523639
9,0.523639
10,0.523639
11,0.523639
12,0.523639
13,0.116058
14,1.000000
15,0.149521
16,1.000000
17,0.523639
18,1.000000
19,0.523639
20,1.000000
21,0.523639
22,0.149521
23,0.149521
24,0.523639
25,0.523639
26,0.149521
27,0.523639
28,0.523639
29,0.149521
30,0.239265
31,0.149521
32,0.149521
33,0.149521
34,0.523639
35,0.149521
36,0.149521
37,0.149521
38,0.149521
39,0.149521
40,0.050499
41,0.523639
42,0.149521
