id,left,right
0,6,24
1,11,20
2,11,22
3,227,20
4,31,24
5,227,20
6,37,20
7,95,20
8,227,20
9,48,24
10,28,20
11,37,20
12,22,24
13,6,24
14,17,24
15,1,20
16,11,22
17,69,22
18,227,20
19,8,24
20,95,20
21,18,24
22,31,24
23,28,20
24,53,20
25,22,24
26,48,24
27,69,22
28,95,20
29,95,20
30,17,24
31,45,24
32,31,24
33,17,24
34,28,20
35,95,20
36,52,22
37,227,20
38,8,24
39,31,24
40,28,20
41,12,20
42,95,20
43,227,20
44,31,24
45,227,20
46,14,24
47,4,24
48,31,24
49,15,22
50,227,20
51,10,20
52,7,20
53,53,20
54,10,20
55,13,22
56,28,20
57,17,24
58,95,20
59,95,20
60,48,24
61,13,22
62,20,24
63,37,20
64,95,20
65,8,20
66,17,24
67,23,24
68,20,24
