id,left,right
0,40,39
1,1,39
2,95,39
3,20,39
4,22,39
5,10,39
6,39,39
7,5,39
8,143,39
9,95,39
10,9,39
11,143,39
12,6,39
13,131,39
14,131,39
15,131,39
16,57,39
17,40,39
18,143,39
19,131,39
20,143,39
21,95,39
22,143,39
23,2,39
24,57,39
25,59,22
26,39,39
27,40,39
28,95,39
29,57,39
30,143,39
31,131,39
32,143,39
33,57,39
34,40,39
35,65,39
36,131,39
37,40,39
38,57,22
39,65,39
40,131,39
41,59,39
42,40,39
43,40,39
44,143,39
45,40,39
46,22,39
47,39,39
48,17,39
49,59,39
50,95,39
51,37,39
52,40,39
53,59,22
54,22,39
55,131,39
56,131,39
57,40,39
58,143,39
59,143,39
60,40,39
61,40,39
62,40,39
63,57,22
64,59,39
65,131,39
66,40,39
67,22,39
68,57,39
69,22,39
70,0,39
71,131,39
72,40,39
73,143,39
74,57,39
75,143,39
76,143,39
77,131,39
78,95,39
79,39,39
80,40,39
81,65,39
82,59,22
83,47,39
84,47,39
85,95,39
86,95,39
87,143,39
88,40,39
89,22,39
90,3,39
91,143,39
92,143,39
93,143,39
94,65,39
95,37,39
96,131,39
97,20,39
98,1,39
99,131,39
