id,distance,n_actions
0,0.285714,2
1,0.428571,4
2,0.440476,4
3,0.500000,4
4,0.500000,4
5,0.428571,3
6,0.500000,4
7,0.440476,4
8,0.202381,2
9,0.404762,4
10,0.345238,3
11,0.523810,4
12,0.261905,3
13,0.333333,4
14,0.357143,3
15,0.571429,4
16,0.154762,3
17,0.261905,3
18,0.404762,4
19,0.404762,4
20,0.428571,4
21,0.357143,3
22,0.404762,4
23,0.428571,3
24,0.357143,3
25,0.142857,2
26,0.500000,4
27,0.178571,2
28,0.261905,3
29,0.369048,4
30,0.190476,2
31,0.428571,3
32,0.571429,4
33,0.571429,4
34,0.154762,3
35,0.488095,4
36,0.404762,4
37,0.261905,3
38,0.357143,3
39,0.404762,4
40,0.428571,3
41,0.178571,2
42,0.214286,2
43,0.357143,3
44,0.285714,2
45,0.404762,4
46,0.142857,2
47,0.404762,4
48,0.392857,3
49,0.440476,4
50,0.392857,3
51,0.428571,3
52,0.273810,3
53,0.571429,4
54,0.428571,3
55,0.190476,2
56,0.250000,2
57,0.357143,3
58,0.428571,3
59,0.428571,3
60,0.571429,4
61,0.273810,3
62,0.107143,2
63,0.214286,2
64,0.357143,3
65,0.202381,3
66,0.392857,3
67,0.261905,3
68,0.452381,4
69,0.357143,3
70,0.404762,4
71,0.285714,2
72,0.440476,4
73,0.178571,2
74,0.392857,3
75,0.392857,3
76,0.357143,3
77,0.452381,4
78,0.428571,4
79,0.357143,3
80,0.357143,3
81,0.119048,2
82,0.500000,4
83,0.428571,3
84,0.392857,3
85,0.452381,4
86,0.571429,4
87,0.357143,3
88,0.392857,3
89,0.357143,3
90,0.357143,3
91,0.500000,4
92,0.488095,4
93,0.428571,3
94,0.500000,4
95,0.142857,2
96,0.357143,3
97,0.357143,3
98,0.285714,2
99,0.357143,3
100,0.357143,3
101,0.357143,3
102,0.440476,4
103,0.190476,2
