id,left,right
0,33,42
1,14,42
2,48,29
3,68,42
4,68,42
5,66,42
6,68,42
7,48,29
8,84,36
9,19,42
10,51,36
11,42,42
12,15,42
13,8,42
14,28,42
15,42,42
16,0,36
17,19,42
18,19,42
19,19,42
20,14,42
21,28,42
22,19,42
23,9,42
24,28,42
25,117,36
26,68,42
27,42,28
28,15,42
29,8,43
30,15,42
31,9,42
32,42,42
33,42,42
34,14,36
35,36,29
36,19,42
37,4,42
38,11,42
39,19,42
40,27,42
41,59,36
42,117,36
43,24,42
44,4,22
45,19,42
46,117,36
47,19,42
48,54,29
49,48,29
50,54,29
51,27,42
52,14,36
53,42,42
54,66,42
55,16,42
56,59,36
57,113,29
58,66,42
59,66,42
60,42,42
61,51,36
62,42,36
63,117,36
64,24,42
65,14,36
66,54,29
67,19,42
68,37,29
69,113,29
70,19,42
71,33,42
72,48,29
73,59,36
74,54,29
75,54,29
76,28,42
77,37,29
78,14,42
79,24,42
80,24,42
81,15,42
82,68,42
83,66,42
84,54,29
85,37,29
86,42,42
87,113,29
88,54,29
89,24,42
90,113,29
91,68,42
92,36,29
93,66,42
94,68,42
95,117,36
96,113,29
97,113,29
98,4,22
99,113,29
100,113,29
101,113,29
102,48,29
103,16,42
