id,distance,n_actions
0,0.019507,3
1,0.038535,2
2,0.141578,5
3,0.072772,3
4,0.051369,3
5,0.051425,2
6,0.056046,3
7,0.043127,2
8,0.031895,3
9,0.050048,3
10,0.049160,2
11,0.043469,3
12,0.128796,3
13,0.034439,2
14,0.096065,2
15,0.025952,3
16,0.054268,3
17,0.048274,2
18,0.038869,2
19,0.046856,2
20,0.097503,3
21,0.048417,3
22,0.051991,2
23,0.033243,3
24,0.132157,3
25,0.044518,3
26,0.020903,3
27,0.044006,3
28,0.102512,3
29,0.031016,2
30,0.042051,2
31,0.073400,3
32,0.041155,3
33,0.027650,1
34,0.030697,2
35,0.055239,3
36,0.050356,3
37,0.114730,5
38,0.024637,1
39,0.083906,2
40,0.076961,3
41,0.080460,3
42,0.016160,2
43,0.033597,3
44,0.039345,3
45,0.119166,3
46,0.054084,2
47,0.063275,1
48,0.076415,3
49,0.003545,1
50,0.050942,3
51,0.086053,2
52,0.048333,3
53,0.024793,2
54,0.025331,2
55,0.048064,2
56,0.017227,3
