time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
41.0, 0.994681, 0.975000, 1.000000, 0.970588, 1.000000, 0.980392, 1.000000, 0.983740, 1.000000, 0.987179, 1.000000, 1.000000, 0.966667, 0.980392, 1.000000, 
43.0, 0.992021, 0.975000, 1.000000, 0.970588, 1.000000, 0.970588, 1.000000, 0.983740, 1.000000, 0.980769, 1.000000, 1.000000, 0.933333, 0.970588, 1.000000, 
51.0, 0.989362, 0.950000, 1.000000, 0.955882, 1.000000, 0.960784, 1.000000, 0.975610, 1.000000, 0.974359, 1.000000, 1.000000, 0.900000, 0.960784, 1.000000, 
71.0, 0.986702, 0.925000, 1.000000, 0.941176, 1.000000, 0.950980, 1.000000, 0.967480, 1.000000, 0.967949, 1.000000, 1.000000, 0.866667, 0.950980, 1.000000, 
77.0, 0.984043, 0.900000, 1.000000, 0.926471, 1.000000, 0.941176, 1.000000, 0.959350, 1.000000, 0.961538, 1.000000, 1.000000, 0.833333, 0.950980, 1.000000, 
94.0, 0.981383, 0.875000, 1.000000, 0.911765, 1.000000, 0.931373, 1.000000, 0.951220, 1.000000, 0.955128, 1.000000, 1.000000, 0.833333, 0.950980, 0.994652, 
110.0, 0.978723, 0.875000, 1.000000, 0.897059, 1.000000, 0.921569, 1.000000, 0.943089, 1.000000, 0.948718, 1.000000, 1.000000, 0.833333, 0.950980, 0.989305, 
111.0, 0.976064, 0.850000, 1.000000, 0.882353, 1.000000, 0.911765, 1.000000, 0.934959, 1.000000, 0.942308, 1.000000, 1.000000, 0.800000, 0.941176, 0.989305, 
130.0, 0.973404, 0.825000, 1.000000, 0.867647, 1.000000, 0.901961, 1.000000, 0.926829, 1.000000, 0.935897, 1.000000, 1.000000, 0.766667, 0.931373, 0.989305, 
140.0, 0.970745, 0.800000, 1.000000, 0.852941, 1.000000, 0.892157, 1.000000, 0.918699, 1.000000, 0.929487, 1.000000, 1.000000, 0.766667, 0.921569, 0.989305, 
179.0, 0.968085, 0.775000, 1.000000, 0.838235, 1.000000, 0.882353, 1.000000, 0.910569, 1.000000, 0.923077, 1.000000, 1.000000, 0.766667, 0.911765, 0.989305, 
