id,left,right
0,63,21
1,113,31
2,260,21
3,303,24
4,457,24
5,260,21
6,23,24
7,60,24
8,27,21
9,63,21
10,117,22
11,260,21
12,59,21
13,59,21
14,50,21
15,1,24
16,63,21
17,260,21
18,260,21
19,260,21
20,260,21
21,73,24
22,539,36
23,8,24
24,13,20
25,11,20
26,60,24
27,0,24
28,260,21
29,63,21
30,295,31
31,147,21
32,0,21
33,17,21
34,303,24
35,260,21
36,420,21
37,303,24
38,72,23
39,7,24
40,50,21
41,260,21
42,303,24
43,9,24
44,303,24
45,303,24
46,488,31
47,182,27
48,27,21
49,24,24
50,59,21
51,303,24
52,21,21
53,303,24
54,260,21
55,260,21
56,260,21
57,303,24
58,21,21
59,68,21
60,260,21
61,59,21
62,60,24
63,60,24
64,5,24
65,260,21
66,260,21
67,23,24
68,211,31
69,50,21
70,260,21
71,2,24
72,23,24
73,260,21
74,326,23
75,260,21
76,420,21
77,50,21
78,4,27
79,27,21
80,63,21
81,260,21
82,27,21
83,27,21
84,10,21
85,260,21
86,60,24
