id,left,right
0,22,22
1,22,29
2,75,19
3,87,18
4,463,18
5,286,29
6,463,18
7,88,57
8,286,29
9,605,57
10,463,18
11,463,18
12,1003,33
13,1003,33
14,1003,1003
15,6,29
16,1003,33
17,223,29
18,605,57
19,463,18
20,1003,33
21,1003,33
22,1003,33
23,605,57
24,17,57
25,103,18
26,605,57
27,22,57
28,1003,33
29,605,57
30,59,18
31,605,57
32,33,57
33,1003,33
34,1003,33
35,92,29
36,605,57
37,286,29
38,88,22
39,148,29
40,57,57
41,1003,33
42,59,18
43,605,57
44,463,18
45,111,57
46,1003,33
47,1003,33
48,463,18
49,14,57
50,1003,33
51,148,29
52,605,57
53,111,57
54,605,57
55,223,29
56,5,18
57,37,57
58,111,57
59,1003,33
60,1003,33
61,29,29
62,88,57
63,2,57
64,37,57
65,1003,33
66,76,29
67,605,57
68,1003,33
69,605,57
70,1003,33
71,1003,33
72,1003,33
73,88,57
74,605,57
75,1003,33
76,1003,33
77,1003,33
78,463,18
79,7,18
80,1003,33
81,1003,33
82,88,57
83,1003,33
84,103,18
85,14,57
86,76,29
87,286,29
88,1003,33
89,29,29
90,33,57
91,1003,33
92,463,18
93,605,57
94,605,57
95,286,29
96,111,57
97,1003,33
98,8,57
99,111,57
100,1003,33
101,1003,33
102,1003,33
103,111,57
104,286,29
105,111,57
106,148,29
107,605,57
108,37,57
109,76,29
110,92,29
111,57,57
112,223,29
113,1003,33
114,463,18
115,133,35
116,269,35
117,521,20
118,269,35
119,468,22
120,269,35
121,42,24
122,73,35
123,263,24
124,99,35
125,133,35
126,269,35
127,263,24
128,46,35
129,150,35
130,137,35
131,269,35
132,46,35
133,269,35
134,35,35
135,133,35
136,35,35
137,99,35
138,73,35
139,468,22
140,137,35
141,269,35
142,46,35
143,99,35
144,133,35
145,150,35
146,150,35
147,150,35
148,150,35
149,269,35
150,73,35
151,137,35
152,137,35
153,150,35
154,46,35
155,99,35
156,133,35
157,133,35
158,73,35
159,73,35
160,150,35
161,137,35
162,150,35
163,521,20
164,521,20
165,133,35
166,137,35
167,269,35
168,269,35
169,150,35
170,28,35
171,263,24
172,99,35
173,73,35
174,23,35
175,133,35
176,150,35
177,46,35
178,133,35
179,133,35
180,150,35
181,269,35
182,150,35
183,137,35
184,137,35
185,150,35
186,23,35
187,269,35
188,269,35
189,269,35
190,521,20
191,150,35
192,99,35
193,150,35
194,35,35
195,150,35
196,269,35
197,150,35
198,46,35
199,137,35
200,150,35
201,35,35
202,133,35
203,133,35
204,269,35
205,150,35
206,137,35
207,521,24
208,73,35
209,150,35
210,99,35
211,150,35
212,137,35
213,28,35
214,150,35
215,269,35
216,28,35
217,42,20
218,521,20
219,28,35
220,468,22
221,269,35
222,468,22
223,46,35
224,150,35
225,263,24
226,6,35
227,269,35
228,99,35
229,137,35
