id,left,right
0,21,76
1,467,25
2,179,22
3,467,25
4,229,23
5,55,23
6,8,76
7,7,76
8,31,76
9,467,25
10,33,76
11,229,23
12,63,76
13,71,76
14,17,76
15,10,76
16,229,23
17,55,23
18,229,23
19,10,76
20,229,23
21,229,23
22,71,76
23,9,76
24,467,39
25,28,76
26,63,76
27,71,76
28,33,76
29,3,76
30,223,22
31,467,25
32,467,25
33,55,23
34,63,76
35,70,76
36,223,22
37,229,23
38,223,22
39,63,76
40,391,76
41,183,23
42,8,76
43,4,76
44,71,76
45,183,23
46,71,76
47,63,76
48,183,23
49,17,76
50,467,25
51,70,76
52,183,23
53,63,76
54,71,76
55,17,76
56,467,25
57,229,23
58,63,76
59,63,76
60,17,76
61,183,23
62,8,76
63,467,25
64,55,23
65,467,25
66,76,76
67,21,76
68,70,76
69,24,76
70,183,23
71,24,76
72,467,25
73,183,23
74,229,23
75,229,23
76,70,76
77,467,25
78,9,76
79,229,23
80,71,76
81,71,76
82,467,25
83,71,76
84,55,23
85,63,76
86,3,76
87,13,76
88,63,76
89,4,76
90,70,76
91,70,76
92,59,76
93,59,76
94,34,76
95,71,76
96,59,76
97,21,76
98,17,76
99,183,23
100,183,23
101,467,25
102,71,76
103,63,76
104,179,22
105,59,76
106,179,22
107,467,25
108,229,23
109,467,25
110,70,76
111,17,76
112,467,25
113,71,76
114,63,76
