id,left,right
0,16,27
1,120,20
2,70,65
3,5,21
4,16,27
5,6,20
6,120,20
7,79,21
8,22,20
9,86,20
10,90,22
11,65,33
12,120,20
13,127,22
14,7,20
15,7,27
16,79,21
17,189,33
18,112,21
19,79,21
20,16,27
21,63,27
22,16,27
23,98,27
24,16,27
25,86,20
26,41,22
27,1,27
28,7,27
29,112,21
30,86,20
31,63,27
32,112,21
33,227,20
34,120,20
35,227,20
36,98,27
37,70,65
38,57,20
39,90,22
40,176,29
41,127,22
42,7,27
43,34,27
44,120,20
45,33,65
46,65,33
47,189,33
48,29,22
49,7,27
50,98,27
51,57,20
52,227,20
53,112,21
54,3,21
55,27,20
56,70,65
