id,distance,n_actions
0,0.140962,3
1,0.038535,2
2,0.101383,2
3,0.073074,3
4,0.095724,3
5,0.119606,3
6,0.056046,3
7,0.045264,3
8,0.031895,3
9,0.050048,3
10,0.049160,2
11,0.104573,2
12,0.033205,2
13,0.034439,2
14,0.042050,3
15,0.108682,3
16,0.061978,3
17,0.028181,1
18,0.049553,3
19,0.061813,3
20,0.097503,3
21,0.083685,3
22,0.139112,3
23,0.105741,3
24,0.132157,3
25,0.044518,3
26,0.016170,2
27,0.090755,3
28,0.102512,3
29,0.031016,2
30,0.046784,3
31,0.087938,3
32,0.052190,3
33,0.017586,2
34,0.098878,3
35,0.017961,2
36,0.094700,3
37,0.098901,2
38,0.075919,2
39,0.083906,2
40,0.088207,2
41,0.074796,2
42,0.110277,3
43,0.132393,3
44,0.039345,3
45,0.106345,2
46,0.119461,2
47,0.063275,1
48,0.070751,2
49,0.112345,3
50,0.109989,3
51,0.111544,2
52,0.019900,2
53,0.031203,3
54,0.036015,3
55,0.116245,3
56,0.102800,2
