id,p
0,1.000000
1,1.000000
2,1.000000
3,0.997256
4,0.910829
5,1.000000
6,0.910829
7,1.000000
8,1.000000
9,0.975069
10,1.000000
11,0.997256
12,0.000030
13,1.000000
14,1.000000
15,0.997256
16,0.000064
17,0.910829
18,0.803731
19,0.975069
20,1.000000
21,0.997256
22,0.975069
23,1.000000
24,0.157207
25,0.537593
26,0.997256
27,1.000000
28,0.997256
29,0.308581
30,1.000000
31,1.000000
32,1.000000
33,1.000000
34,0.975069
35,0.975069
36,0.975069
37,0.308581
38,0.107683
39,1.000000
40,0.672329
41,1.000000
42,0.997256
43,0.803731
44,1.000000
45,0.975069
46,1.000000
47,0.910829
48,0.006290
49,1.000000
50,1.000000
51,0.910829
52,0.999961
53,1.000000
54,1.000000
55,0.975069
56,0.000544
57,0.000000
58,1.000000
59,0.975069
60,0.975069
61,0.308581
62,1.000000
63,1.000000
64,0.975069
65,0.308581
66,1.000000
67,0.308581
68,1.000000
69,0.975069
70,1.000000
71,0.537593
72,0.308581
73,0.975069
74,0.000135
75,1.000000
76,0.910829
77,0.999961
78,1.000000
79,0.999961
80,0.000000
81,0.975069
82,0.803731
83,1.000000
84,1.000000
85,1.000000
86,0.997256
87,1.000000
88,1.000000
89,0.537593
90,1.000000
91,0.999961
92,0.997256
93,1.000000
94,1.000000
95,1.000000
96,0.999961
97,0.308581
98,1.000000
99,1.000000
