id,distance,n_actions
0,0.181467,2
1,0.142857,1
2,0.142857,1
3,0.142857,1
4,0.142857,1
5,0.142857,1
6,0.142857,1
7,0.142857,1
8,0.192675,3
9,0.142857,1
10,0.142857,1
11,0.142857,1
12,0.142857,1
13,0.142857,1
14,0.142857,1
15,0.142857,1
16,0.142857,1
17,0.142857,1
18,0.142857,1
19,0.142857,1
20,0.142857,1
21,0.142857,1
22,0.191120,2
23,0.142857,1
24,0.142857,1
25,0.227700,3
26,0.142857,1
27,0.142857,1
28,0.142857,1
29,0.142857,1
30,0.142857,1
31,0.142857,1
32,0.052355,2
33,0.142857,1
34,0.185328,2
35,0.142857,1
36,0.142857,1
37,0.142857,1
38,0.142857,1
39,0.142857,1
40,0.142857,1
41,0.142857,1
42,0.171532,2
43,0.142857,1
44,0.210054,3
45,0.142857,1
46,0.142857,1
47,0.142857,1
