id,left,right
0,21,45
1,101,45
2,50,109
3,57,50
4,109,50
5,121,45
6,50,109
7,23,50
8,109,50
9,50,50
10,109,50
11,50,109
12,101,45
13,137,50
14,10,45
15,121,45
16,25,45
17,50,109
18,137,50
19,137,109
20,137,50
21,137,50
22,109,50
23,50,109
24,101,45
25,25,50
26,137,50
27,23,50
28,25,50
29,101,45
30,137,50
31,137,20
32,31,50
33,57,50
34,24,50
35,20,50
36,50,109
37,109,50
38,137,50
39,25,45
40,23,50
41,24,50
42,31,50
43,21,45
44,57,50
45,137,50
46,101,45
47,137,50
48,137,20
49,121,45
50,137,50
51,57,50
52,57,50
53,137,50
