id,distance,n_actions
0,0.076923,1
1,0.076923,1
2,0.076923,1
3,0.053255,2
4,0.076923,1
5,0.000000,0
6,0.076923,1
7,0.076923,1
8,0.076923,1
9,0.076923,1
10,0.076923,1
11,0.076923,1
12,0.076923,1
13,0.076923,1
14,0.076923,1
15,0.076923,1
16,0.076923,1
17,0.076923,1
18,0.076923,1
19,0.076923,1
20,0.076923,1
21,0.076923,1
22,0.031040,2
23,0.076923,1
24,0.076923,1
25,0.076923,1
26,0.076923,1
27,0.062205,2
28,0.076923,1
29,0.076923,1
30,0.076923,1
31,0.076923,1
32,0.056718,2
33,0.076923,1
34,0.076923,1
35,0.076923,1
36,0.076923,1
37,0.060814,2
38,0.076923,1
39,0.076923,1
40,0.068986,2
41,0.076923,1
42,0.076923,1
43,0.076923,1
44,0.046806,2
45,0.076923,1
46,0.076923,1
47,0.076923,1
48,0.076923,1
49,0.053338,2
