((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((age, (age, (85.5, 93.5>) -> (age, (-inf, 57.5>)) AND (hr, (hr, (87.0, 118.0>) -> (hr, (67.5, 78.5>)))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (0.5, inf)) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((age, (age, (71.5, 73.5>) -> (age, (-inf, 57.5>)) AND (hr, (hr, (78.5, 87.0>) -> (hr, (67.5, 78.5>)))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((age, (age, (94.0, inf)) -> (age, (-inf, 57.5>)) AND (hr, (hr, (87.0, 118.0>) -> (hr, (67.5, 78.5>)))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((age, (age, (81.5, 85.5>) -> (age, (-inf, 57.5>)) AND (hr, (hr, (87.0, 118.0>) -> (hr, (67.5, 78.5>)))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((age, (age, (81.5, 85.5>) -> (age, (-inf, 57.5>)) AND (hr, (hr, (119.5, 125.5>) -> (hr, (67.5, 78.5>)))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((age, (age, (81.5, 85.5>) -> (age, (-inf, 57.5>)) AND (hr, (hr, (129.0, 143.0>) -> (hr, (67.5, 78.5>)))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sysbp, (sysbp, (84.5, 187.5>) -> (sysbp, (84.5, 187.5>)) AND (hr, (hr, (125.5, 129.0>) -> (hr, (62.0, 67.5>)))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((sho, (sho, (-inf, 0.5>) -> (sho, (0.5, inf))))
((age, (age, (85.5, 93.5>) -> (age, (-inf, 57.5>)) AND (hr, (hr, (87.0, 118.0>) -> (hr, (67.5, 78.5>)))
