id,left,right
0,437,22
1,299,22
2,153,22
3,1011,25
4,1011,25
5,30,20
6,437,22
7,437,22
8,460,20
9,460,20
10,460,20
11,112,51
12,1011,25
13,460,20
14,460,20
15,0,22
16,460,20
17,1011,25
18,437,22
19,460,20
20,460,20
21,112,51
22,460,20
23,1011,25
24,354,20
25,437,22
26,30,20
27,153,75
28,247,20
29,205,51
30,130,20
31,205,20
32,153,75
33,460,20
34,460,20
35,354,20
36,153,22
37,460,20
38,1011,25
39,1011,25
40,205,51
41,460,20
42,1011,25
43,1011,25
44,176,20
45,1011,25
46,1011,25
47,1011,25
48,1011,25
49,460,20
50,1011,25
51,176,20
52,460,20
53,1011,25
54,3,20
55,460,20
56,1011,25
57,9,75
58,437,22
59,176,20
60,437,22
61,1011,25
62,1011,25
63,1011,25
64,1011,25
65,299,22
66,460,20
67,460,20
68,1011,25
69,153,75
70,1011,25
71,460,20
72,281,20
73,460,20
74,32,20
75,67,75
76,12,22
77,1011,25
78,460,20
79,281,20
80,176,20
81,460,20
82,176,20
83,41,22
84,460,20
85,22,20
86,1011,25
87,1011,25
88,1011,25
89,20,20
90,1011,25
91,460,20
92,460,20
93,1011,25
94,281,20
95,1011,25
96,181,34
97,460,20
98,460,20
99,1011,25
100,1011,25
101,437,22
102,26,20
103,1011,25
104,460,20
105,23,75
106,1011,25
107,299,22
108,35,51
109,153,75
110,460,20
111,23,75
112,1011,25
113,153,75
114,153,22
