id,p
0,0.809983
1,0.111816
2,0.914698
3,0.000007
4,0.000309
5,0.809983
6,0.914698
7,0.680160
8,0.809983
9,0.074948
10,0.162432
11,0.000606
12,1.000000
13,0.019226
14,0.162432
15,0.074948
16,1.000000
17,0.914698
18,0.162432
19,0.914698
20,0.315977
21,0.422135
22,0.809983
23,0.680160
24,0.000003
25,0.914698
26,0.914698
27,0.680160
28,0.003865
29,0.914698
30,0.680160
31,0.315977
32,0.003865
33,0.000007
34,0.002143
35,0.031082
36,0.914698
37,0.680160
38,0.162432
39,0.680160
40,0.809983
41,0.809983
42,0.914698
43,0.914698
44,0.914698
45,0.809983
46,0.011575
47,1.000000
48,0.809983
49,1.000000
50,1.000000
51,0.914698
52,0.000000
53,0.000606
54,0.000000
55,0.914698
56,0.680160
57,0.011575
58,0.680160
59,0.229700
60,0.809983
61,0.809983
62,0.545999
63,0.000309
64,0.019226
65,0.809983
66,1.000000
67,0.809983
68,0.809983
69,0.019226
70,0.914698
71,0.162432
72,0.002143
73,1.000000
74,0.680160
75,0.809983
76,0.809983
77,0.000000
78,0.680160
79,0.809983
80,0.680160
81,0.914698
82,0.162432
83,0.809983
84,0.006781
85,0.545999
86,0.019226
87,0.002143
88,0.422135
89,0.914698
90,0.019226
91,0.809983
92,0.809983
93,0.914698
94,0.000007
95,0.011575
96,0.914698
97,0.000000
98,0.000016
99,0.315977
