id,p
0,1.000000
1,0.000000
2,0.000000
3,0.000000
4,0.062666
5,0.000003
6,0.000003
7,0.000000
8,0.000566
9,0.018482
10,0.000000
11,0.000000
12,0.259826
13,0.002343
14,0.000000
15,0.000000
16,0.000000
17,0.201622
18,0.000000
19,0.000000
20,0.002343
21,0.000000
22,0.002343
23,0.201622
24,0.000000
25,0.229335
26,0.000000
27,0.000003
28,0.000000
29,0.000000
30,0.000000
31,0.229335
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000119
37,0.002343
38,0.062666
39,0.018482
40,0.037984
41,0.201622
42,0.000000
43,0.002343
44,0.000000
45,0.002343
46,0.062666
47,0.000000
48,0.000000
49,0.201622
50,0.201622
51,0.000000
52,0.000000
53,0.000000
54,0.002343
55,0.000000
56,0.000119
57,0.018482
58,0.000000
59,0.002343
60,0.000000
61,0.000000
62,0.000000
63,0.000000
64,0.037984
65,0.000000
66,0.000000
67,0.000000
