id,distance,n_actions
0,0.006356,1
1,0.002513,1
2,0.010817,1
3,0.022382,2
4,0.016281,1
5,0.068159,2
6,0.000328,1
7,0.026601,2
8,0.018575,1
9,0.009615,1
10,0.031943,2
11,0.040873,2
12,0.068231,2
13,0.051192,2
14,0.017022,2
15,0.003059,1
16,0.023820,1
17,0.032033,2
18,0.005354,1
19,0.011910,1
20,0.003387,1
21,0.077032,1
22,0.036713,1
23,0.031943,2
24,0.044295,2
25,0.045850,2
26,0.012893,1
27,0.005245,1
28,0.040908,2
29,0.037150,1
30,0.048928,2
31,0.033047,2
32,0.038462,1
33,0.040428,1
34,0.030947,2
35,0.016390,1
36,0.034152,2
37,0.001530,1
38,0.086285,2
39,0.026583,2
40,0.002841,1
41,0.014885,2
42,0.028719,2
43,0.021416,1
44,0.054670,2
45,0.002950,1
46,0.015625,1
47,0.021635,1
48,0.102492,2
49,0.012566,1
50,0.010052,1
51,0.001420,1
52,0.017155,1
53,0.042694,2
54,0.047787,2
55,0.002841,1
56,0.036107,2
57,0.023359,2
58,0.040751,2
59,0.002622,1
60,0.038067,2
61,0.001967,1
62,0.046773,2
63,0.049996,2
64,0.069245,2
65,0.001967,1
66,0.108848,2
67,0.020760,1
