id,left,right
0,23,23
1,111,23
2,13,23
3,15,28
4,23,23
5,111,23
6,14,28
7,15,23
8,140,28
9,111,23
10,111,23
11,29,23
12,20,28
13,3,28
14,51,23
15,53,28
16,15,23
17,29,23
18,13,23
19,111,23
20,38,23
21,3,28
22,0,28
23,111,23
24,53,28
25,8,23
26,29,23
27,4,23
28,5,23
29,53,28
30,19,28
31,38,23
32,140,28
33,1,23
34,111,23
35,111,23
36,10,23
37,19,28
38,111,23
39,10,23
40,51,23
41,140,28
42,19,28
43,38,23
44,140,28
45,140,28
46,140,28
47,111,23
48,111,23
49,140,28
50,73,28
51,51,23
52,140,28
53,20,28
54,23,23
55,21,23
56,140,28
57,12,23
