id,distance,n_actions
0,0.010972,1
1,0.014107,1
2,0.026646,1
3,0.018809,1
4,0.019123,1
5,0.010972,1
6,0.015004,1
7,0.007837,1
8,0.009404,1
9,0.034483,1
10,0.018535,1
11,0.001471,1
12,0.013828,1
13,0.018535,1
14,0.006472,1
15,0.009404,1
16,0.004413,1
17,0.018809,1
18,0.018809,1
19,0.000294,1
20,0.020006,1
21,0.014710,1
22,0.020153,1
23,0.017241,1
24,0.045455,1
25,0.014107,1
26,0.034483,1
27,0.014107,1
28,0.018535,1
29,0.025078,1
30,0.034483,1
31,0.031348,1
32,0.003135,1
33,0.020888,1
34,0.020300,1
35,0.010972,1
36,0.012539,1
37,0.015674,1
38,0.007837,1
39,0.026646,1
40,0.001567,1
41,0.019712,1
42,0.056426,1
43,0.029781,1
44,0.020300,1
45,0.009404,1
46,0.016770,1
47,0.012539,1
48,0.006840,1
49,0.050157,1
50,0.006767,1
51,0.007944,1
52,0.037618,1
53,0.010972,1
54,0.018809,1
55,0.017799,1
56,0.012539,1
57,0.004702,1
58,0.009404,1
59,0.000883,1
60,0.019417,1
61,0.018809,1
62,0.006270,1
63,0.061129,1
64,0.004702,1
65,0.005001,1
66,0.019417,1
67,0.031348,1
68,0.007649,1
69,0.017241,1
70,0.017064,1
71,0.020300,1
72,0.013828,1
73,0.006270,1
74,0.015674,1
75,0.007944,1
76,0.004413,1
77,0.015887,1
78,0.018809,1
79,0.020376,1
80,0.019712,1
81,0.000883,1
82,0.006270,1
83,0.031348,1
84,0.040752,1
85,0.048589,1
86,0.018829,1
87,0.009404,1
88,0.013828,1
89,0.000000,0
90,0.003135,1
91,0.019712,1
92,0.020006,1
93,0.018241,1
94,0.023511,1
95,0.015004,1
96,0.009404,1
97,0.019712,1
98,0.004702,1
99,0.009404,1
100,0.014416,1
101,0.022065,1
102,0.019417,1
103,0.010972,1
104,0.010972,1
105,0.009404,1
106,0.023511,1
107,0.020376,1
108,0.004702,1
109,0.015674,1
110,0.039185,1
111,0.001567,1
112,0.018809,1
113,0.019123,1
114,0.014416,1
