id,left,right
0,20,53
1,612,53
2,612,53
3,612,53
4,76,26
5,107,53
6,284,26
7,88,53
8,107,53
9,612,53
10,227,26
11,148,26
12,284,26
13,227,26
14,148,26
15,107,53
16,148,26
17,612,53
18,612,53
19,26,26
20,93,26
21,284,26
22,105,26
23,612,53
24,16,53
25,612,53
26,612,53
27,20,53
28,227,26
29,612,53
30,612,53
31,612,53
32,32,53
33,9,26
34,105,26
35,107,53
36,612,53
37,612,53
38,88,53
39,612,53
40,53,53
41,93,26
42,10,53
43,612,53
44,105,26
45,107,53
46,227,26
47,612,53
48,148,26
49,14,53
50,148,26
51,148,26
52,612,53
53,107,53
54,612,53
55,227,26
56,612,53
57,36,53
58,107,53
59,148,26
60,76,26
61,612,53
62,88,53
63,1,53
64,36,53
65,24,26
66,76,26
67,612,53
68,148,26
69,612,53
70,227,26
71,105,26
72,284,26
73,88,53
74,612,53
75,148,26
76,24,26
77,10,26
78,612,53
79,612,53
80,93,26
81,148,26
82,88,53
83,612,53
84,612,53
85,14,53
86,76,26
87,107,53
88,284,26
89,26,26
90,32,53
91,93,26
92,93,26
93,227,26
94,612,53
95,284,26
96,107,53
97,93,26
98,9,53
99,107,53
100,0,26
101,8,26
102,76,26
103,107,53
104,107,53
105,107,53
106,612,53
107,612,53
108,36,53
109,612,53
110,612,53
111,53,53
112,612,53
113,76,26
114,284,26
